,fluxes,equ,ec-code,kcat_MW,E
3OAR40_1_num1,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3OAR100_1_num1,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3HAD100,0.0,3hdecACP_c --> h2o_c + tdec2eACP_c,4.2.1.-,,
3OAR80_num1,0.0,3hoctACP_c + nadp_c --> 3ooctACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3HAD80,0.0,3hoctACP_c --> h2o_c + toct2eACP_c,4.2.1.-,,
3OAR160_num1,0.0,3hpalmACP_c + nadp_c --> 3opalmACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3HAD160,0.0,3hpalmACP_c --> h2o_c + tpalm2eACP_c,4.2.1.-,,
IG3PS,0.05348590063191991,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,"4.1.3.-,2.4.2.-",,
ADSL2r,0.10874190217811308,25aics_c --> aicar_c + fum_c,4.3.2.2,28.690967064657244,0.0037901093376551255
AICART,0.162227802810033,10fthf_c + aicar_c --> fprica_c + thf_c,"3.5.4.10,2.1.2.3",298.38151328328763,0.0005436925398793444
3OAR140_num1,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3HAD140,0.0,3hmrsACP_c --> h2o_c + tmrs2eACP_c,4.2.1.-,,
PRAISh,0.10874190217811308,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + 2.0 h_c + pi_c,6.3.2.6,,
UGMDDS,0.05733039098778665,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,6.3.2.10,36816.50352764992,1.5571927123587497e-06
AKP1_1_num1,0.0,ahdt_c + 3.0 h2o_c --> dhnpt_c + 3.0 h_c + 3.0 pi_c,3.1.3.1,85118.65175375926,0.0
r0708_num1,0.0,HC01710_c --> ahdt_c + h2o_c + 3.0 h_c,3.5.4.16,0.01866236798813481,0.0
PRICIh,0.05348590063191991,prfp_c --> prlp_c,5.3.1.16,1074.2496591264112,4.978907852334353e-05
ACAS_2ahbut,0.17668332711999712,2ahethmpp_c + 2obut_c --> 2ahbut_c + thmpp_c,2.2.1.6,5343.961374926762,3.3062238800784475e-05
EAR120x_num1,0.0,h_c + nadh_c + tddec2eACP_c --> ddeacp_c + nad_c,1.3.1.9,501.72035223320535,0.0
EAR120y,0.0,h_c + nadph_c + tddec2eACP_c --> ddeacp_c + nadp_c,1.3.1.10,892.8915259799858,0.0
MCMAT6_num1,0.0,ddeacp_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0
HACD7,0.0,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
ECOAH7p_num1,0.01625142968726659,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,145276.64500856024,1.1186539781607012e-07
HACD6i,0.0,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
ECOAH6_num1,0.01922900561948771,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,145276.64500856024,1.323613001825219e-07
HACD5,0.0,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
ACACT5r_1_num1,0.0,accoa_c + dccoa_c --> 3oddcoa_c + coa_c,"2.3.1.16,2.3.1.9",7003.420346478321,0.0
HACD4,0.0,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
ECOAH4_num1,0.01922900561948771,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,145276.64500856024,1.323613001825219e-07
HACD3,0.0,3hocoa_c + nad_c --> 3oocoa_c + h_c + nadh_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
ECOAH3_1_num1,0.01922900561948771,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,145276.64500856024,1.323613001825219e-07
ACACT3r_num1,0.0,accoa_c + hexscoa_c --> 3oocoa_c + coa_c,"2.3.1.16,2.3.1.9",7003.420346478321,0.0
HACD2i,0.0,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
ECOAH2_num1,0.01922900561948771,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,145276.64500856024,1.323613001825219e-07
R04773,0.0,C05335_c + atp_c + trnamet_c --> amp_c + ppi_c + selmethtrna_c,,136082.54168915286,0.0
PFKh,7.053196303391512,atp_c + f6p_B_c --> adp_c + fdp_B_c,2.7.1.11,2223.3472244608256,0.0031723323400832957
BFBP_num1,0.0,fdp_B_c + h2o_c --> f6p_B_c + h_c + pi_c,3.1.3.11,3465.753456475291,0.0
CYSS_trdrd_num1,0.0,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + so3_c + trdox_c,2.5.1.47,7113.832884721485,0.0
R04951,0.0,C05729_c + h2o_c --> C05726_c + gly_c,3.4.11.1,18225.881906124425,0.0
3OAS60_num1,0.0,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0
3OAR60_1_num1,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3HAD60_1,0.0,3hhexACP_c --> h2o_c + thex2eACP_c,4.2.1.-,,
EAR60x_num1,0.0,h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c,1.3.1.9,501.72035223320535,0.0
EAR60y,0.0,h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
3OAS80_num1,0.0,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0
EAR80x_num1,0.0,h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c,1.3.1.9,501.72035223320535,0.0
EAR80y,0.0,h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c,1.3.1.10,892.8915259799858,0.0
3OAS100_num1,0.0,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0
EAR100x_num1,0.0,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c,1.3.1.9,501.72035223320535,0.0
EAR100y,0.0,h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
3OAS120_num1,0.0,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0
3OAR120_num1,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,4015.536910287322,0.0
3HAD120_1,0.0,3hddecACP_c --> h2o_c + tddec2eACP_c,4.2.1.-,,
R04966_num1,0.0,h_c + nadh_c + tmrs2eACP_c --> nad_c + tetacp_c,1.3.1.9,501.72035223320535,0.0
R04967,0.0,h_c + nadph_c + tmrs2eACP_c --> nadp_c + tetacp_c,1.3.1.10,892.8915259799858,0.0
R04968_num1,0.0,h_c + malACP_c + tetacp_c --> 3opalmACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0
R04969_num1,0.0,h_c + nadh_c + tpalm2eACP_c --> hedACP_c + nad_c,1.3.1.9,501.72035223320535,0.0
R04970,0.0,h_c + nadph_c + tpalm2eACP_c --> hedACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
OPHBDC,0.0,3ophb_c + h_c --> 2oph_c + co2_c,4.1.1.-,,
R05032,0.05733039098778665,uacgam_c + uagmda_c --> uaagtmda_c + udp_c,2.4.1.227,198.2180264526362,0.00028922894659878795
r0775_num1,0.0,HC01651_c + h2o_c --> HC01652_c + for_c + h_c,3.5.4.16,0.01866236798813481,0.0
r0777_num1,0.0,HC01652_c --> HC01710_c,3.5.4.16,0.01866236798813481,0.0
4HGLSD_num1,0.0,e4hglu_c + 2.0 h_c + nadh_c --> 4hglusa_c + h2o_c + nad_c,1.5.1.12,383.41098025794486,0.0
R05052_num1,0.0,akg_c + e4hglu_c --> 4h2oxg_c + glu__L_c,2.6.1.1,936.1924135127651,0.0
R05053,0.0,4h2oxg_c + asp__D_c --> e4hglu_c + oaa_c,2.6.1.21,13161.452883034506,0.0
HMNO,0.0,3hib_c + nad_c --> h_c + mmtsa_c + nadh_c,,680437.345456371,0.0
KARI_23dhmp,0.0,23dhmp_c + nadp_c --> 3hmop_c + h_c + nadph_c,1.1.1.86,177.01651894243844,0.0
KARI,0.17668332711999712,2ahbut_c --> 3hmop_c,1.1.1.86,177.01651894243844,0.000998117735991918
DHAD2m,0.17668332711999712,23dhmp_c --> 3mop_c + h2o_c,4.2.1.9,450.62314419901406,0.000392086667971866
OHPBAT,0.0,akg_c + phthr_c --> glu__L_c + ohpb_c,2.6.1.52,48.0438841321491,0.0
R05133_num1,0.0,arbt6p_c + h2o_c --> g6p_B_c + hqn_c,3.2.1.86,1874.2868543267139,0.0
R05134_num1,0.0,h2o_c + salcn6p_c --> 2hymeph_c + g6p_B_c,3.2.1.86,1874.2868543267139,0.0
23PDE9pp,0.0,23cgmp_c + h2o_c --> 3gmp_c,3.1.4.16,160.28461278332492,0.0
R05287,0.0,C06755_c + h2o_c --> cl_c + glyclt_c + h_c,3.8.1.2,9.736196504869746,0.0
G1PACT,0.18691451903440676,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,2.3.1.157,445.0017898822466,0.00042003093759210904
R05338,0.0,fald_c + ru5p__D_c --> C06019_c,,918638.8342322069,0.0
R05339,0.0,C06019_c --> f6p_B_c,,259677.4856396475,0.0
D5KGPA,0.0,d5kgp_c --> dhap_c + msa_c,4.1.2.29,,
4OT2,0.0,hmccm_c --> 2omcm_c,5.3.2.-,,
R05549,0.0,h2o_c + mnt_c --> gal_c + melib_c,3.2.1.22,8551.243386950953,0.0
AMID5,0.0,aa_c + h2o_c --> acryl_c + nh4_c,3.5.1.4,32004.76425620895,0.0
ADCL,0.000116441362730757,4adcho_c --> 4abz_c + h_c + pyr_c,4.1.3.38,,
R05554,0.0,h2o_c + udg_c --> nh4_c + urdglyc_c,3.5.3.9,1650.951251089319,0.0
R05566,0.0044648968228465785,uacmam_c + unaga_c --> abdmagdpu_c + udp_c,2.4.1.187,723.7681709231089,6.168959899344505e-06
GLTPD,0.0,galt1p_c + nad_c --> h_c + nadh_c + tag6p__D_c,,,
ASPTRS,0.09690426249763516,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,6.1.1.12,27255.998197981586,3.5553371332704043e-06
GLUTRS,0.17049043576772788,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,6.1.1.17,233.23101695361746,0.0007309938360455429
R05590,0.0,bzmd_c + h2o_c --> bz_m_c + nh4_c,3.5.1.4,32004.76425620895,0.0
EDA,0.0,2ddg6p_c --> g3p_c + pyr_c,4.1.2.14,4416.092623134448,0.0
MNNH,0.0,mana_c --> 2ddglcn_c + h2o_c,4.2.1.8,242.49743338600612,0.0
GALCTD,0.0,galctr__D_c --> 5dh4dglc_c + h2o_c,4.2.1.42,601.8298309690935,0.0
HEXTT,8.431725851629076e-05,hexdp_c + ipdp_c --> hepdp_c + ppi_c,2.5.1.30,,
PPTTm,8.431725851629076e-05,ipdp_c + pendp_c --> hexdp_c + ppi_c,2.5.1.30,,
UDCPDP,0.05733039098778665,dtpcudcpp_c + h2o_c --> h_c + pi_c + udcpp_w_c,3.6.1.27,9733.41287428068,5.8900605294649525e-06
PAPPT3,0.05733039098778665,udcpp_w_c + ugmda_c --> uagmda_c + ump_c,2.7.8.13,20677.40138994022,2.7726110214061286e-06
R05632,0.0,1h2nap_c + 2.0 h_c + nadh_c + o2_c --> co2_c + h2o_c + nad_c + npthld_c,1.14.13.1,314.3288539399352,0.0
MEPCT,0.0005902208096140352,2me4p_c + ctp_c --> 4c2me_c + ppi_c,2.7.7.60,13590.51716131684,4.3428870484340443e-08
CDPMEK,0.0005902208096140352,4c2me_c + atp_c --> 2p4c2me_c + adp_c,,653718.3206961175,9.02867169128033e-10
DXPS,0.0005902208096140352,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,2.2.1.7,1277.0651052948178,4.621697101948294e-07
MECDPS,0.0005902208096140352,2p4c2me_c --> 2mecdp_c + cmp_c,4.6.1.12,163.49879861374745,3.609939734226327e-06
D5KGK,0.0,atp_c + d5kg_c --> adp_c + d5kgp_c,2.7.1.92,,
DXPRIi,0.0,2me4p_c + nadp_c --> dxyl5p_c + h_c + nadph_c,1.1.1.267,374.0980850459554,0.0
FMNRx2_num1,0.0,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,"1.5.1.34,1.-.-.-",5716.637328338395,0.0
FLVR_1_num1,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",5716.637328338395,0.0
NODOx,0.0,nadh_c + 2.0 no_c + 2.0 o2_c --> h_c + nad_c + 2.0 no3_c,1.14.12.17,11617.57201352445,0.0
NODOy,0.0,nadph_c + 2.0 no_c + 2.0 o2_c --> h_c + nadp_c + 2.0 no3_c,1.14.12.17,11617.57201352445,0.0
R05789,0.0,C11536_c + h2o_c --> C11537_c + h_c + pi_c,3.1.3.71,,
R05835,0.0,gchola_c + h2o_c --> cholate_c + gly_c,3.5.1.24,200855.4105300782,0.0
RBP4E,0.0,ru5p__L_c --> xu5p__D_c,5.1.3.4,2493.268172430512,0.0
DALAOX,0.0,ala__D_c + h2o_c + o2_c --> h2o2_c + nh4_c + pyr_c,1.4.3.19,43.649371172547035,0.0
R05884,0.0005059035510977445,h2mb4p_c + h_c + nadph_c --> h2o_c + ipdp_c + nadp_c,1.17.7.4,271.8718710437568,1.8608160864730325e-06
R06063,0.0,5hiu_c + h2o_c --> alltn__R_c + co2_c,,,
R06064,0.0,5hiu_c + h2o_c --> alltn_c + co2_c,,,
TARTRDH,0.0,nad_c + tartr__L_c --> h_c + nadh_c + oxglyc_c,"1.1.1.83,4.1.1.73,1.1.1.93",9665.78023382614,0.0
BLACT_num1,0.0,h2o_c + pencil_c --> h_c + pencilca_c,3.5.2.6,180458.72540869602,0.0
IPDPUPT,0.0,7.0 ipdp_c + ttc_ggdp_c --> dtpcudcpp_c + 7.0 ppi_c,2.5.1.31,110.2575762481234,0.0
TDPGDH,0.0,dtdpglu_c --> dtdp4d6dg_c + h2o_c,4.2.1.46,4012.8044372685295,0.0
TDPDRE,0.0,dtdp4d6dg_c --> dtdp4d6dm_c,,1172642.1370059764,0.0
HIUH,0.0,5hiu_c + h2o_c --> 5houdic_c + h_c,3.5.2.17,2590.848051814447,0.0
SALSYN,0.0,ichor_c --> pyr_c + salc_c,4.1.99.-,,
R06604,0.0,5houdic_c + h_c --> alltn_c + co2_c,,,
R06605,0.0,5houdic_c + h_c --> alltn__R_c + co2_c,,,
TMDS3,0.01349504224952485,dump_c + fadh2_c + mlthf_c --> dtmp_c + fad_c + thf_c,,,
CPPPGO2_num1,0.0,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c,1.3.98.3,18888.401994865133,0.0
R06903,0.0,C14098_c + fum_c --> C14115_c,4.1.99.-,,
R06915,0.0,2.0 h_c + msial_c + nadh_c + o2_c --> 3mcat_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
R06936,0.0,4hmsial_c + 2.0 h_c + nadh_c + o2_c --> 3hmcat_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
R06939,0.0,2.0 h_c + mcres_c + nadh_c + o2_c --> 4mcat_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
HADPCOADH3,0.0,3hadpcoa_c + nad_c --> h_c + nadh_c + oxadpcoa_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
GART,0.0,atp_c + for_c + gar_c --> adp_c + fgam_c + h_c + pi_c,2.1.2.-,,
R07013,0.0,C14786_c + h2o_c --> dhnpthld_c,3.3.2.9,1178.35791928227,0.0
R07014,0.0,C14787_c + h2o_c --> dhnpthld_c,3.3.2.9,1178.35791928227,0.0
R07027,0.0,C14800_c + h2o_c --> C14801_c,3.3.2.9,1178.35791928227,0.0
R07082,0.0,C14850_c + h2o_c --> C14852_c,3.3.2.9,1178.35791928227,0.0
APSR_num1,0.11155664049880801,aps_c + trdrd_c --> amp_c + so3_c + trdox_c,"1.8.4.10,1.8.4.8",33.33177073280345,0.0033468561089381186
R07219,8.431725851629076e-05,h2mb4p_c + h_c + nadph_c --> dmpp_c + h2o_c + nadp_c,1.17.7.4,271.8718710437568,3.101360144121721e-07
R07262_num1,0.0,14dh2napcoa_c + h2o_c --> coa_c + dhna_c + h_c,"4.2.99.20,3.8.1.5",5479.2141331807015,0.0
R07263,8.431725851629076e-05,h_c + sbzcoa_c --> 14dh2napcoa_c + h2o_c,4.1.3.36,16.412965208687858,5.137234950797263e-06
R07270,0.0,prephytedp_c --> C05413_c + ppi_c,2.5.1.32,,
PMDPHT,0.0,5aprbu_c + h2o_c --> 4r5au_c + h_c + pi_c,,,
DB4PS,0.0,ru5p__D_c --> db4p_c + for_c + h_c,3.5.4.25,3.4677447360734197,0.0
CBMD,0.0,cbm_c + 2.0 h_c --> co2_c + nh4_c,,,
R07346,0.0,nadp_c + sbt__D_c --> h_c + nadph_c + srb__L_c,,,
DHPTDNR_num1,0.0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,"1.5.1.34,1.-.-.-",12634.14152818976,0.0
ARD1,0.0,dhmtp_c + o2_c --> co_c + for_c + mtpp_c,1.13.11.54,26369.86545591566,0.0
ARD_1,0.0,dhmtp_c + o2_c --> 2kmb_c + for_c + h_c,1.13.11.54,26369.86545591566,0.0
MDRPD,0.0,5mdru1p_c --> dkmpp_c + h2o_c,4.2.1.109,632.2269285450224,0.0
23DK5MPPISO,0.0,h_c + hkmpp_c --> dkmpp_c,,235405.23234709539,0.0
2OH3K5MPPISO,0.0,h2o_c + hkmpp_c --> dhmtp_c + h_c + pi_c,,767935.4569020013,0.0
ARAT,0.0,2kmb_c + glu__L_c --> akg_c + met__L_c,,470806.6419714574,0.0
SPONT1,0.0,2a3o4pob_c + h_c --> 3a2oprop_c + co2_c,,,
R07460_num1,0.0,cys__L_c + iscsh_c --> C15812_c + ala__L_c,2.8.1.7,76.03592686862595,0.0
GGTT,8.431725851629076e-05,ggdp_c + ipdp_c --> pendp_c + ppi_c,"2.5.1.30,2.5.1.30",,
R07476,0.0,C11536_c --> pep_c + so3_c,4.4.1.19,1079.1158017116811,0.0
MOD,0.0,3mob_c + h_c + thmpp_c --> 2mhop_c + co2_c,1.2.4.4,128.16362862994984,0.0
R07600,0.0,2mhop_c + lpam_c --> 2mpdhl_c + thmpp_c,1.2.4.4,128.16362862994984,0.0
MOD_4mop,0.0329404137095039,4mop_c + h_c + thmpp_c --> 3mhtpp_c + co2_c,1.2.4.4,128.16362862994984,0.00025701842294597953
R07602,0.0329404137095039,3mhtpp_c + lpam_c --> 3mbdhl_c + thmpp_c,1.2.4.4,128.16362862994984,0.00025701842294597953
MOD_3mop,0.0,3mop_c + h_c + thmpp_c --> 2mhob_c + co2_c,1.2.4.4,128.16362862994984,0.0
R07604,0.0,2mhob_c + lpam_c --> 2mbdhl_c + thmpp_c,1.2.4.4,128.16362862994984,0.0
R07618,0.0329404137095039,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,1.2.4.4,186.0377671647073,0.00017706304591551202
ALAALAD,0.0,alaala_c + h2o_c --> 2.0 ala__D_c,,68755.46473427264,0.0
LIPATPT,0.0,atp_c + h_c + lipoate_c --> lipoamp_c + ppi_c,,643156.2969363097,0.0
R07771,0.0,C16240_c + lipoamp_c --> C16237_c + amp_c + h_c,,643156.2969363097,0.0
R08056,0.0,glcr_c --> C03921_c + h2o_c,4.2.1.40,1543.8211116578234,0.0
R08125,0.0,frulysp_c + h2o_c --> g6p_A_c + lys__L_c,3.5.-.-,,
SHCHCS3,0.0,2sephchc_c --> 2shchc_c + pyr_c,4.2.99.20,13762.552658008308,0.0
R08218,0.0,C16636_c + atp_c + ser__L_c --> amp_c + ppi_c + sertrnaec_c,,212275.3157548697,0.0
PUNP8_num1,0.0,h_c + nebari_c + pi_c --> purine_c + r1p_c,2.4.2.1,563884.8337692728,0.0
R08386,0.0,accoa_c + haram_c --> acara_c + coa_c,2.3.1.118,3486.90829885632,0.0
R08871,0.0,C17962_c + accoa_c --> C17949_c + coa_c,2.3.1.183,22499.03303638252,0.0
R08938,0.0,accoa_c + glutcon_c --> acpptrn_c + coa_c,2.3.1.183,22499.03303638252,0.0
rxn00399,0.0,2.0 arg__L_c + nadph_c + 3.0 o2_c --> 2.0 citr__L_c + 2.0 h2o_c + h_c + nadp_c + 2.0 no_c,1.-.-.-,,
SERASr,0.0,atp_c + h_c + ser__L_c --> ppi_c + seramp_c,2.7.7.-,,
NTRIR2x,0.0,5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,"1.7.1.1,1.7.1.4",7966.15281765199,0.0
NTRIR2y,0.0,5.0 h_c + 3.0 nadph_c + no2_c --> 2.0 h2o_c + 3.0 nadp_c + nh4_c,"1.7.1.1,1.7.1.4",7966.15281765199,0.0
rxn00734,0.061668227155056876,2obut_c + 2.0 h_c + 0.5 o2_c + pi_c --> co2_c + h2o_c + ppap_c,,,
RHCYS,0.0,h2o_c + rhcys_c --> hcys__L_c + rib__D_c,,,
r0390_num1,0.0,h2o_c + isomal_c --> 2.0 glc__D_c,"3.2.1.10,3.2.1.135",440648.60274779174,0.0
ACOADH2,0.0,2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c,1.3.8.1,853.8711030690068,0.0
TREpts,0.0,pep_c + tre_e --> pyr_c + tre6p_c,"2.7.1.69,2.7.3.9",649.2619768016863,0.0
ACOAD20,3.305999125950096,2.0 m2bcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,1.3.8.1,3578.854273575175,0.0009237590785297598
rxn02727,0.0,h2o_c + leuktrC4_c --> C05951_c + glu__L_c,2.3.2.2,2430.1665194069737,0.0
DKDID,0.0,dkdi_c + h2o_c --> d5kg_c + h_c,,294626.25746649393,0.0
2S6HCCi,8.431725851629076e-05,akg_c + h_c + ichor_c --> 2shchc_c + co2_c + pyr_c,2.2.1.9,7.723362354161207,1.0917169834827465e-05
PIabc,0.0,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,,,
GLCabc,0.0,atp_c + glc__D_e + h2o_c --> adp_c + glc__D_c + h_c + pi_c,,172014.09623751233,0.0
HEMEti,0.0,atp_c + h2o_c + pheme_e --> adp_c + h_c + pheme_c + pi_c,,153829.6952645907,0.0
MNabc,0.0,atp_c + h2o_c + mn2_e --> adp_c + h_c + mn2_c + pi_c,,147792.74179005864,0.0
ZNabc_num1,0.0,atp_c + h2o_c + zn2_e --> adp_c + h_c + pi_c + zn2_c,"7.2.2.9,7.2.2.21,7.2.2.12",11686.513609422285,0.0
GLNabc,0.0,atp_c + gln__L_e + h2o_c --> adp_c + gln__L_c + h_c + pi_c,,197878.19567295286,0.0
CHLabc_num1,0.0,atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,,166463.3577665085,0.0
RIBabc,0.0,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,,172014.09623751233,0.0
GALabc,0.0,atp_c + gal_e + h2o_c --> adp_c + gal_c + h_c + pi_c,,172014.09623751233,0.0
HISabc,0.0,atp_c + h2o_c + his__L_e --> adp_c + h_c + his__L_c + pi_c,,252690.2112921713,0.0
MALTabc,0.0,atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,,124628.6895992818,0.0
TAURabc,0.0,atp_c + h2o_c + taur_e --> adp_c + h_c + pi_c + taur_c,,217996.1600783121,0.0
ARBabc,0.0,arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,,179444.38912898523,0.0
Niabc,0.0,atp_c + h2o_c + ni2_e --> adp_c + h_c + ni2_c + pi_c,,213126.50059704686,0.0
THMabc,0.0,atp_c + h2o_c + thm_e --> adp_c + h_c + pi_c + thm_c,,156572.8952088546,0.0
CRNabc,0.0,atp_c + crn_e + h2o_c --> adp_c + crn_c + h_c + pi_c,,166013.90608975146,0.0
GLYBabc,0.0,atp_c + glyb_e + h2o_c --> adp_c + glyb_c + h_c + pi_c,7.6.2.9,,
METDabc,0.0,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,,225395.05728843086,0.0
CHOLSabc_num1,0.0,atp_c + chols_e + h2o_c --> adp_c + chols_c + h_c + pi_c,,166463.3577665085,0.0
ALLabcpp,0.0,all__D_e + atp_c + h2o_c --> adp_c + all__D_c + h_c + pi_c,,,
rxn05187,0.0,atp_c + b12_e + h2o_c --> adp_c + b12_c + h_c + pi_c,3.5.1.90,,
FERRICHabc,0.0,atp_c + fecrm_e + h2o_c --> adp_c + fecrm_c + h_c + pi_c,,146795.31798948886,0.0
CTBTabcpp,0.0,atp_c + ctbt_e + h2o_c --> adp_c + ctbt_c + h_c + pi_c,7.6.2.9,,
rxn05193,0.0,atp_c + btbet_e + h2o_c --> adp_c + btbet_c + h_c + pi_c,7.6.2.9,,
FE3abc,0.0,atp_c + fe3_e + h2o_c --> adp_c + fe3_c + h_c + pi_c,,193618.83740631142,0.0
URAt2_num1,0.0,h_e + ura_e --> h_c + ura_c,,456207.89993402397,0.0
CYTDt2_num1,0.0,cytd_e + h_e --> cytd_c + h_c,,490389.1107587801,0.0
URIt2_num1,0.0,h_e + uri_e --> h_c + uri_c,,490389.1107587801,0.0
THMDt2_num1,0.0,h_e + thymd_e --> h_c + thymd_c,,490389.1107587801,0.0
HXANt2r,0.0,h_e + hxan_e --> h_c + hxan_c,,448454.2835988382,0.0
XANt2,0.0,h_e + xan_e --> h_c + xan_c,,448454.2835988382,0.0
GUAt2r_num1,0.0,gua_e + h_e --> gua_c + h_c,,410467.9911136458,0.0
GSNt2_num1,0.0,gsn_e + h_e --> gsn_c + h_c,,410467.9911136458,0.0
DCYTt2_num1,0.0,dcyt_e + h_e --> dcyt_c + h_c,,487948.78068091045,0.0
Ktex_num1,0.3702145236049462,k_e --> k_c,,692206.2028183021,5.348327161727619e-07
MALt5_num1,0.0,mal__L_e + na1_e <-- mal__L_c + na1_c,,433580.9678316221,0.0
NAt3_1,0.0,h_c + na1_e --> h_e + na1_c,,97425.07362399675,0.0
CITt2r_num1,0.0,cit_c + h_c --> cit_e + h_e,,443757.78242569993,0.0
CITt14,0.0,ca2_e + cit_e + h_e --> ca2_c + cit_c + h_c,,457743.8984279982,0.0
CITt10,0.05333656320914326,cit_e + h_e + mg2_e --> cit_c + h_c + mg2_c,,452442.89368306356,1.1788573531338421e-07
ALAt4,0.0,ala__L_e + na1_e <-- ala__L_c + na1_c,,402559.48987814906,0.0
GLNt4,0.0,gln__L_e + na1_e <-- gln__L_c + na1_c,,401978.72692955326,0.0
ASPt2r,0.0,asp__L_e + h_e --> asp__L_c + h_c,,464770.6647125985,0.0
METabc,0.0,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,,225395.05728843086,0.0
PROt4_num1,0.0,na1_e + pro__L_e <-- na1_c + pro__L_c,,389163.9736348112,0.0
