,fluxes,equ,ec-code,kcat_MW,E
FLVR_1_num1,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",5716.637328338395,0.0
NODOx,0.0,nadh_c + 2.0 no_c + 2.0 o2_c --> h_c + nad_c + 2.0 no3_c,1.14.12.17,11617.57201352445,0.0
NODOy,0.0,nadph_c + 2.0 no_c + 2.0 o2_c --> h_c + nadp_c + 2.0 no3_c,1.14.12.17,11617.57201352445,0.0
R05789,0.0,C11536_c + h2o_c --> C11537_c + h_c + pi_c,3.1.3.71,,
R05835,0.0,gchola_c + h2o_c --> cholate_c + gly_c,3.5.1.24,200855.4105300782,0.0
RBP4E,0.0,ru5p__L_c --> xu5p__D_c,5.1.3.4,2493.268172430512,0.0
DALAOX,0.0,ala__D_c + h2o_c + o2_c --> h2o2_c + nh4_c + pyr_c,1.4.3.19,43.649371172547035,0.0
R05884,0.0001811951622676856,h2mb4p_c + h_c + nadph_c --> h2o_c + ipdp_c + nadp_c,1.17.7.4,271.8718710437568,6.664726349660605e-07
R06063,0.0,5hiu_c + h2o_c --> alltn__R_c + co2_c,,,
R06064,0.0,5hiu_c + h2o_c --> alltn_c + co2_c,,,
TARTRDH,0.0,nad_c + tartr__L_c --> h_c + nadh_c + oxglyc_c,"1.1.1.83,4.1.1.73,1.1.1.93",9665.78023382614,0.0
BLACT_num1,0.0,h2o_c + pencil_c --> h_c + pencilca_c,3.5.2.6,180458.72540869602,0.0
IPDPUPT,0.0,7.0 ipdp_c + ttc_ggdp_c --> dtpcudcpp_c + 7.0 ppi_c,2.5.1.31,110.2575762481234,0.0
TDPGDH,0.0,dtdpglu_c --> dtdp4d6dg_c + h2o_c,4.2.1.46,4012.8044372685295,0.0
TDPDRE,0.0,dtdp4d6dg_c --> dtdp4d6dm_c,,1172642.1370059764,0.0
HIUH,0.0,5hiu_c + h2o_c --> 5houdic_c + h_c,3.5.2.17,2590.848051814447,0.0
SALSYN,0.0,ichor_c --> pyr_c + salc_c,4.1.99.-,,
R06604,0.0,5houdic_c + h_c --> alltn_c + co2_c,,,
R06605,0.0,5houdic_c + h_c --> alltn__R_c + co2_c,,,
TMDS3,0.004833404242579609,dump_c + fadh2_c + mlthf_c --> dtmp_c + fad_c + thf_c,,,
CPPPGO2_num1,0.0,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c,1.3.98.3,18888.401994865133,0.0
R06903,0.0,C14098_c + fum_c --> C14115_c,4.1.99.-,,
R06915,0.0,2.0 h_c + msial_c + nadh_c + o2_c --> 3mcat_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
R06936,0.0,4hmsial_c + 2.0 h_c + nadh_c + o2_c --> 3hmcat_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
R06939,0.0,2.0 h_c + mcres_c + nadh_c + o2_c --> 4mcat_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
HADPCOADH3,0.0,3hadpcoa_c + nad_c --> h_c + nadh_c + oxadpcoa_c,"1.1.1.35,4.2.1.17",53377.89990220124,0.0
GART,0.0,atp_c + for_c + gar_c --> adp_c + fgam_c + h_c + pi_c,2.1.2.-,,
R07013,0.0,C14786_c + h2o_c --> dhnpthld_c,3.3.2.9,1178.35791928227,0.0
R07014,0.0,C14787_c + h2o_c --> dhnpthld_c,3.3.2.9,1178.35791928227,0.0
R07027,0.0,C14800_c + h2o_c --> C14801_c,3.3.2.9,1178.35791928227,0.0
R07082,0.0,C14850_c + h2o_c --> C14852_c,3.3.2.9,1178.35791928227,0.0
APSR_num1,0.03995529095093059,aps_c + trdrd_c --> amp_c + so3_c + trdox_c,"1.8.4.10,1.8.4.8",33.33177073280345,0.0011987149219050823
R07219,3.0199193711280936e-05,h2mb4p_c + h_c + nadph_c --> dmpp_c + h2o_c + nadp_c,1.17.7.4,271.8718710437568,1.1107877249434343e-07
R07262_num1,0.0,14dh2napcoa_c + h2o_c --> coa_c + dhna_c + h_c,"4.2.99.20,3.8.1.5",5479.2141331807015,0.0
R07263,3.0199193711280936e-05,h_c + sbzcoa_c --> 14dh2napcoa_c + h2o_c,4.1.3.36,16.412965208687858,1.839959649417622e-06
R07270,0.0,prephytedp_c --> C05413_c + ppi_c,2.5.1.32,,
PMDPHT,0.0,5aprbu_c + h2o_c --> 4r5au_c + h_c + pi_c,,,
DB4PS,0.0,ru5p__D_c --> db4p_c + for_c + h_c,3.5.4.25,3.4677447360734197,0.0
CBMD,0.0,cbm_c + 2.0 h_c --> co2_c + nh4_c,,,
R07346,0.0,nadp_c + sbt__D_c --> h_c + nadph_c + srb__L_c,,,
DHPTDNR_num1,0.0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,"1.5.1.34,1.-.-.-",12634.14152818976,0.0
ARD1,0.0,dhmtp_c + o2_c --> co_c + for_c + mtpp_c,1.13.11.54,26369.86545591566,0.0
ARD_1,0.0,dhmtp_c + o2_c --> 2kmb_c + for_c + h_c,1.13.11.54,26369.86545591566,0.0
MDRPD,0.0,5mdru1p_c --> dkmpp_c + h2o_c,4.2.1.109,632.2269285450224,0.0
23DK5MPPISO,0.0,h_c + hkmpp_c --> dkmpp_c,,235405.23234709539,0.0
2OH3K5MPPISO,0.0,h2o_c + hkmpp_c --> dhmtp_c + h_c + pi_c,,767935.4569020013,0.0
ARAT,0.0,2kmb_c + glu__L_c --> akg_c + met__L_c,,470806.6419714574,0.0
SPONT1,0.0,2a3o4pob_c + h_c --> 3a2oprop_c + co2_c,,,
R07460_num1,0.0,cys__L_c + iscsh_c --> C15812_c + ala__L_c,2.8.1.7,76.03592686862595,0.0
GGTT,3.0199193711280936e-05,ggdp_c + ipdp_c --> pendp_c + ppi_c,"2.5.1.30,2.5.1.30",,
R07476,0.0,C11536_c --> pep_c + so3_c,4.4.1.19,1079.1158017116811,0.0
MOD,0.0,3mob_c + h_c + thmpp_c --> 2mhop_c + co2_c,1.2.4.4,128.16362862994984,0.0
R07600,0.0,2mhop_c + lpam_c --> 2mpdhl_c + thmpp_c,1.2.4.4,128.16362862994984,0.0
MOD_4mop,0.011797987174249083,4mop_c + h_c + thmpp_c --> 3mhtpp_c + co2_c,1.2.4.4,128.16362862994984,9.205409756549354e-05
R07602,0.011797987174249083,3mhtpp_c + lpam_c --> 3mbdhl_c + thmpp_c,1.2.4.4,128.16362862994984,9.205409756549354e-05
MOD_3mop,0.0,3mop_c + h_c + thmpp_c --> 2mhob_c + co2_c,1.2.4.4,128.16362862994984,0.0
R07604,0.0,2mhob_c + lpam_c --> 2mbdhl_c + thmpp_c,1.2.4.4,128.16362862994984,0.0
R07618,0.011797987174249083,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,1.2.4.4,186.0377671647073,6.34171617626641e-05
ALAALAD,0.0,alaala_c + h2o_c --> 2.0 ala__D_c,,68755.46473427264,0.0
LIPATPT,0.0,atp_c + h_c + lipoate_c --> lipoamp_c + ppi_c,,643156.2969363097,0.0
R07771,0.0,C16240_c + lipoamp_c --> C16237_c + amp_c + h_c,,643156.2969363097,0.0
R08056,0.0,glcr_c --> C03921_c + h2o_c,4.2.1.40,1543.8211116578234,0.0
R08125,0.0,frulysp_c + h2o_c --> g6p_A_c + lys__L_c,3.5.-.-,,
SHCHCS3,0.0,2sephchc_c --> 2shchc_c + pyr_c,4.2.99.20,13762.552658008308,0.0
R08218,0.0,C16636_c + atp_c + ser__L_c --> amp_c + ppi_c + sertrnaec_c,,212275.3157548697,0.0
PUNP8_num1,0.0,h_c + nebari_c + pi_c --> purine_c + r1p_c,2.4.2.1,563884.8337692728,0.0
R08386,0.0,accoa_c + haram_c --> acara_c + coa_c,2.3.1.118,3486.90829885632,0.0
R08871,0.0,C17962_c + accoa_c --> C17949_c + coa_c,2.3.1.183,22499.03303638252,0.0
R08938,0.0,accoa_c + glutcon_c --> acpptrn_c + coa_c,2.3.1.183,22499.03303638252,0.0
rxn00399,0.0,2.0 arg__L_c + nadph_c + 3.0 o2_c --> 2.0 citr__L_c + 2.0 h2o_c + h_c + nadp_c + 2.0 no_c,1.-.-.-,,
SERASr,0.0,atp_c + h_c + ser__L_c --> ppi_c + seramp_c,2.7.7.-,,
NTRIR2x,0.0,5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,"1.7.1.1,1.7.1.4",7966.15281765199,0.0
NTRIR2y,0.0,5.0 h_c + 3.0 nadph_c + no2_c --> 2.0 h2o_c + 3.0 nadp_c + nh4_c,"1.7.1.1,1.7.1.4",7966.15281765199,0.0
rxn00734,0.022087183222720904,2obut_c + 2.0 h_c + 0.5 o2_c + pi_c --> co2_c + h2o_c + ppap_c,,,
RHCYS,0.0,h2o_c + rhcys_c --> hcys__L_c + rib__D_c,,,
r0390_num1,0.0,h2o_c + isomal_c --> 2.0 glc__D_c,"3.2.1.10,3.2.1.135",440648.60274779174,0.0
ACOADH2,0.0,2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c,1.3.8.1,853.8711030690068,0.0
TREpts,0.0,pep_c + tre_e --> pyr_c + tre6p_c,"2.7.1.69,2.7.3.9",649.2619768016863,0.0
ACOAD20,0.0,2.0 m2bcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,1.3.8.1,853.8711030690068,0.0
rxn02727,0.0,h2o_c + leuktrC4_c --> C05951_c + glu__L_c,2.3.2.2,2430.1665194069737,0.0
DKDID,0.0,dkdi_c + h2o_c --> d5kg_c + h_c,,294626.25746649393,0.0
2S6HCCi,3.0199193711280936e-05,akg_c + h_c + ichor_c --> 2shchc_c + co2_c + pyr_c,2.2.1.9,7.723362354161207,3.910109655156884e-06
PIabc,0.0,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,,,
GLCabc,0.0,atp_c + glc__D_e + h2o_c --> adp_c + glc__D_c + h_c + pi_c,,172014.09623751233,0.0
HEMEti,0.0,atp_c + h2o_c + pheme_e --> adp_c + h_c + pheme_c + pi_c,,153829.6952645907,0.0
MNabc,0.0,atp_c + h2o_c + mn2_e --> adp_c + h_c + mn2_c + pi_c,,147792.74179005864,0.0
ZNabc_num1,0.0,atp_c + h2o_c + zn2_e --> adp_c + h_c + pi_c + zn2_c,"7.2.2.9,7.2.2.21,7.2.2.12",11686.513609422285,0.0
GLNabc,0.0,atp_c + gln__L_e + h2o_c --> adp_c + gln__L_c + h_c + pi_c,,197878.19567295286,0.0
CHLabc_num1,0.0,atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,,166463.3577665085,0.0
RIBabc,0.0,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,,172014.09623751233,0.0
GALabc,0.0,atp_c + gal_e + h2o_c --> adp_c + gal_c + h_c + pi_c,,172014.09623751233,0.0
HISabc,0.0,atp_c + h2o_c + his__L_e --> adp_c + h_c + his__L_c + pi_c,,252690.2112921713,0.0
MALTabc,0.0,atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,,124628.6895992818,0.0
TAURabc,0.0,atp_c + h2o_c + taur_e --> adp_c + h_c + pi_c + taur_c,,217996.1600783121,0.0
ARBabc,0.0,arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,,179444.38912898523,0.0
Niabc,0.0,atp_c + h2o_c + ni2_e --> adp_c + h_c + ni2_c + pi_c,,213126.50059704686,0.0
THMabc,0.0,atp_c + h2o_c + thm_e --> adp_c + h_c + pi_c + thm_c,,156572.8952088546,0.0
CRNabc,0.0,atp_c + crn_e + h2o_c --> adp_c + crn_c + h_c + pi_c,,166013.90608975146,0.0
GLYBabc,0.0,atp_c + glyb_e + h2o_c --> adp_c + glyb_c + h_c + pi_c,7.6.2.9,,
METDabc,0.0,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,,225395.05728843086,0.0
CHOLSabc_num1,0.0,atp_c + chols_e + h2o_c --> adp_c + chols_c + h_c + pi_c,,166463.3577665085,0.0
ALLabcpp,0.0,all__D_e + atp_c + h2o_c --> adp_c + all__D_c + h_c + pi_c,,,
rxn05187,0.0,atp_c + b12_e + h2o_c --> adp_c + b12_c + h_c + pi_c,3.5.1.90,,
FERRICHabc,0.0,atp_c + fecrm_e + h2o_c --> adp_c + fecrm_c + h_c + pi_c,,146795.31798948886,0.0
CTBTabcpp,0.0,atp_c + ctbt_e + h2o_c --> adp_c + ctbt_c + h_c + pi_c,7.6.2.9,,
rxn05193,0.0,atp_c + btbet_e + h2o_c --> adp_c + btbet_c + h_c + pi_c,7.6.2.9,,
FE3abc,0.0,atp_c + fe3_e + h2o_c --> adp_c + fe3_c + h_c + pi_c,,193618.83740631142,0.0
URAt2_num1,0.0,h_e + ura_e --> h_c + ura_c,,456207.89993402397,0.0
CYTDt2_num1,0.0,cytd_e + h_e --> cytd_c + h_c,,490389.1107587801,0.0
URIt2_num1,0.0,h_e + uri_e --> h_c + uri_c,,490389.1107587801,0.0
THMDt2_num1,0.0,h_e + thymd_e --> h_c + thymd_c,,490389.1107587801,0.0
HXANt2r,0.0,h_e + hxan_e --> h_c + hxan_c,,448454.2835988382,0.0
XANt2,0.0,h_e + xan_e --> h_c + xan_c,,448454.2835988382,0.0
GUAt2r_num1,0.0,gua_e + h_e --> gua_c + h_c,,410467.9911136458,0.0
GSNt2_num1,0.0,gsn_e + h_e --> gsn_c + h_c,,410467.9911136458,0.0
DCYTt2_num1,0.0,dcyt_e + h_e --> dcyt_c + h_c,,487948.78068091045,0.0
Ktex_num1,0.1325965799862345,k_e --> k_c,,692206.2028183021,1.9155647471283916e-07
MALt5_num1,0.0,mal__L_e + na1_e <-- mal__L_c + na1_c,,433580.9678316221,0.0
NAt3_1,0.0,h_c + na1_e --> h_e + na1_c,,97425.07362399675,0.0
CITt2r_num1,0.0,cit_c + h_c --> cit_e + h_e,,443757.78242569993,0.0
CITt14,0.0,ca2_e + cit_e + h_e --> ca2_c + cit_c + h_c,,457743.8984279982,0.0
CITt10,0.01910310217137448,cit_e + h_e + mg2_e --> cit_c + h_c + mg2_c,,452442.89368306356,4.222212888762093e-08
ALAt4,0.0,ala__L_e + na1_e <-- ala__L_c + na1_c,,402559.48987814906,0.0
GLNt4,0.0,gln__L_e + na1_e <-- gln__L_c + na1_c,,401978.72692955326,0.0
ASPt2r,0.0,asp__L_e + h_e --> asp__L_c + h_c,,464770.6647125985,0.0
METabc,0.0,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,,225395.05728843086,0.0
PROt4_num1,0.0,na1_e + pro__L_e <-- na1_c + pro__L_c,,389163.9736348112,0.0
rxn05223_num1,0.0,atp_c + btn_e + h2o_c --> adp_c + btn_c + h_c + pi_c,,1036245.3919121462,0.0
GLCpts,0.0,glc__D_e + pep_c --> g6p_A_c + pyr_c,"2.7.1.69,2.7.3.9",570.6712389958204,0.0
rxn05229,0.03894716012115695,airs_c + atp_c + hco3_c --> 5aizc_c + adp_c + h_c + pi_c,4.1.1.21,1750.2827018412383,2.2251925406213435e-05
CYSabc,0.0,atp_c + cys__L_e + h2o_c --> adp_c + cys__L_c + h_c + pi_c,,252690.2112921713,0.0
LEUt2r_num1,0.0,h_e + leu__L_e --> h_c + leu__L_c,,237408.28444541825,0.0
ILEt2r_num1,0.0,h_e + ile__L_e --> h_c + ile__L_c,,237408.28444541825,0.0
rxn05247_num1,0.0,atp_c + coa_c + fa1_c + h_c --> amp_c + fa1coa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
rxn05248_num1,0.0,atp_c + coa_c + fa4_c + h_c --> amp_c + fa4coa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
rxn05249_num1,0.0,atp_c + coa_c + fa3_c + h_c --> amp_c + fa3coa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
rxn05250_num1,0.0,atp_c + coa_c + fa6_c + h_c --> amp_c + fa6coa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
rxn05251_num1,0.0,atp_c + coa_c + fa12_c + h_c --> amp_c + fa12coa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
rxn05252_num1,0.0,atp_c + coa_c + fa11_c + h_c --> amp_c + fa11coa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
FOLt,0.0,fol_e + h_e --> fol_c + h_c,,,
rxn05266,3.0199193711280936e-05,2dmmq7_c + amet_c + nadph_c --> ahcys_c + mql7_c + nadp_c,2.1.1.-,,
DHNAOT7,3.0199193711280936e-05,dhna_c + hepdp_c + nad_c --> 2dmmq7_c + co2_c + nadh_c + ppi_c,2.5.1.-,,
rxn05294_num1,0.0,0.925408 datp_c + 0.699709 dctp_c + 0.700547 dgtp_c + 0.921954 dttp_c --> dna_c + 3.24762 ppi_c,"2.1.1.37,6.5.1.2,5.99.1.2,2.7.7.7,5.99.1.-,2.7.7.-,3.6.1.-",29.79212620607889,0.0
rxn05295,0.013207232343519405,0.810308 atp_c + 0.61546 ctp_c + 0.998532 gtp_c + 0.665723 utp_c --> cpd11462_c + 3.09002 ppi_c,"2.7.7.6,3.1.26.3,2.1.1.61,2.1.1.-,2.7.7.25",6.186283172404151,0.0021349220485790874
GLUt2r_num1,0.0,glu__L_e + h_e --> glu__L_c + h_c,,150521.06968979677,0.0
GLUt4_num1,-9.893705840923664,glu__L_e + na1_e <-- glu__L_c + na1_c,,423330.0228021393,-2.337114144523573e-05
HISt2r,0.0,h_e + his__L_e --> h_c + his__L_c,,401665.1764704854,0.0
THRt2r,0.0,h_e + thr__L_e --> h_c + thr__L_c,,,
TYRt2r,0.0,h_e + tyr__L_e --> h_c + tyr__L_c,,,
ARGt2r_num1,0.0,arg__L_e + h_e --> arg__L_c + h_c,,412582.4601375446,0.0
rxn05304,0.0,atp_c + cysi__L_e + h2o_c --> adp_c + cysi__L_c + h_c + pi_c,,252690.2112921713,0.0
LYSt3r,0.0,h_e + lys__L_c --> h_c + lys__L_e,,861628.6521698127,0.0
SERt2r,0.0,h_e + ser__L_e --> h_c + ser__L_c,,,
PNTOt2,0.0,h_e + pnto__R_e --> h_c + pnto__R_c,,382272.6087925501,0.0
NACt,0.0,nac_e --> nac_c,,,
PIt2r,0.0,h_c + pi_c --> h_e + pi_e,,588565.9100456154,0.0
PIt7,3.3012118922982694,3.0 na1_e + pi_e --> 3.0 na1_c + pi_c,,627141.1067015664,5.263906092300207e-06
ZN2t4pp,0.0,h_e + k_e + zn2_c --> h_c + k_c + zn2_e,,606968.4739956127,0.0
INSt2_num1,0.0,h_e + ins_e --> h_c + ins_c,,410467.9911136458,0.0
DADNt2_num1,0.0,dad_2_e + h_e --> dad_2_c + h_c,,410467.9911136458,0.0
ADNt2_num1,0.0,adn_e + h_e --> adn_c + h_c,,410467.9911136458,0.0
H2Ot,18.302452277247976,h2o_c --> h2o_e,,,
rxn05358,0.022087183222720904,ACP_c + m2bcoa_c --> 2mbutACP_c + coa_c,2.3.1.39,690.4532046533452,3.198939924366081e-05
rxn05359_num1,0.022087183222720904,2mbutACP_c + h_c + malACP_c --> 4m3ohexACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.004002672026558364
rxn05360_num1,0.0,4m3ohexACP_c + h_c + nadph_c --> 4m3hhexACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05361,0.022087183222720904,4m3hhexACP_c --> 4methex2eACP_c + h2o_c,4.2.1.-,,
rxn05362,0.0,4methex2eACP_c + h_c + nadph_c --> 4methexACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05363_num1,0.022087183222720904,4methexACP_c + h_c + malACP_c --> 6m3oACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.004002672026558364
rxn05364_num1,0.0,6m3oACP_c + h_c + nadph_c --> 6m3hoACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05365,0.022087183222720904,6m3hoACP_c --> 6mto2eACP_c + h2o_c,4.2.1.-,,
rxn05366,0.0,6mto2eACP_c + h_c + nadph_c --> 6moACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05367_num1,0.022087183222720904,6moACP_c + h_c + malACP_c --> 8m3odACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.004002672026558364
rxn05368_num1,0.0,8m3odACP_c + h_c + nadph_c --> 8m3hdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05369,0.022087183222720904,8m3hdACP_c --> 8mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05370,0.0,8mtd2eACP_c + h_c + nadph_c --> 8mdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05371_num1,0.022087183222720904,8mdACP_c + h_c + malACP_c --> ACP_c + co2_c + cpd11508_c,2.3.1.41,5.5181096717814855,0.004002672026558364
rxn05372_num1,0.0,cpd11508_c + h_c + nadph_c --> 3hoddecACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05373,0.022087183222720904,3hoddecACP_c --> 10mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05374,0.0,10mtd2eACP_c + h_c + nadph_c --> 10mdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05375_num1,0.022087183222720904,10mdACP_c + h_c + malACP_c --> 123oxtACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.004002672026558364
rxn05376_num1,0.0,123oxtACP_c + h_c + nadph_c --> 12m3htdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05377,0.022087183222720904,12m3htdACP_c --> 12methtetdec2_c + h2o_c,4.2.1.-,,
rxn05378,0.0,12methtetdec2_c + h_c + nadph_c --> cpd11515_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05379_num1,0.007502502576288302,cpd11515_c + h_c + malACP_c --> 14m3ohdACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.001359614618508691
rxn05380_num1,0.0,14m3ohdACP_c + h_c + nadph_c --> 14m3hdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05381,0.007502502576288302,14m3hdACP_c --> 14mthdeACP_c + h2o_c,4.2.1.-,,
rxn05382,0.0,14mthdeACP_c + h_c + nadph_c --> 14mhdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05383,0.011797987174249083,ACP_c + ivcoa_c --> coa_c + isovACP_c,2.3.1.39,690.4532046533452,1.7087308878771126e-05
rxn05384_num1,0.011797987174249083,h_c + isovACP_c + malACP_c --> 5m3hhACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.00213804869348314
rxn05385_num1,0.0,5m3hhACP_c + h_c + nadph_c --> 5m3hACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05386,0.011797987174249083,5m3hACP_c --> 5mhACP_c + h2o_c,4.2.1.-,,
rxn05387,0.0,5mhACP_c + h_c + nadph_c --> 3mehacp_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05388_num1,0.011797987174249083,3mehacp_c + h_c + malACP_c --> 7me3oxoacp_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.00213804869348314
rxn05389_num1,0.0,7me3oxoacp_c + h_c + nadph_c --> 7m3hoACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05390,0.011797987174249083,7m3hoACP_c --> 7mto2eACP_c + h2o_c,4.2.1.-,,
rxn05391,0.0,7mto2eACP_c + h_c + nadph_c --> 7moACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05392_num1,0.011797987174249083,7moACP_c + h_c + malACP_c --> 9m3odACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.00213804869348314
rxn05393_num1,0.0,9m3odACP_c + h_c + nadph_c --> 9m3hdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05394,0.011797987174249083,9m3hdACP_c --> 9mtd2eACP_c + h2o_c,4.2.1.-,,
rxn05395,0.0,9mtd2eACP_c + h_c + nadph_c --> 9mdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05396_num1,0.011797987174249083,9mdACP_c + h_c + malACP_c --> 11m3odACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.00213804869348314
rxn05397_num1,0.0,11m3odACP_c + h_c + nadph_c --> 11m3hdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05398,0.011797987174249083,11m3hdACP_c --> 11mtdeACP_c + h2o_c,4.2.1.-,,
rxn05399,0.0,11mtdeACP_c + h_c + nadph_c --> 11mdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05400_num1,0.011797987174249083,11mdACP_c + h_c + malACP_c --> 13m3otdACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.00213804869348314
rxn05401_num1,0.0,13m3otdACP_c + h_c + nadph_c --> 13m3htdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05402,0.011797987174249083,13m3htdACP_c --> 13mttd2eACP_c + h2o_c,4.2.1.-,,
rxn05403,0.0,13mttd2eACP_c + h_c + nadph_c --> 13mtdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05404_num1,0.003191912327518541,13mtdACP_c + h_c + malACP_c --> 15m3ohdACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0005784430751424433
rxn05405_num1,0.0,15m3ohdACP_c + h_c + nadph_c --> 15m3hdACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05406,0.003191912327518541,15m3hdACP_c --> 15methexeACP_c + h2o_c,4.2.1.-,,
rxn05407,0.0,15methexeACP_c + h_c + nadph_c --> 15mhdACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05408,0.0025249653718512344,ACP_c + ibcoa_c --> coa_c + isobutACP_c,2.3.1.39,690.4532046533452,3.6569681403954665e-06
rxn05409_num1,0.0025249653718512344,h_c + isobutACP_c + malACP_c --> 4m3opACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0004575779609389434
rxn05410_num1,0.0,4m3opACP_c + h_c + nadph_c --> 4m3hpAPC_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05411,0.0025249653718512344,4m3hpAPC_c --> 4mtpACP_c + h2o_c,4.2.1.-,,
rxn05412,0.0,4mtpACP_c + h_c + nadph_c --> 4mpACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05413_num1,0.0025249653718512344,4mpACP_c + h_c + malACP_c --> 6m3ohACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0004575779609389434
rxn05414_num1,0.0,6m3ohACP_c + h_c + nadph_c --> 6m3hhACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05415,0.0025249653718512344,6m3hhACP_c --> 6mth2eACP_c + h2o_c,4.2.1.-,,
rxn05416,0.0,6mth2eACP_c + h_c + nadph_c --> 6mhACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
rxn05417_num1,0.0025249653718512058,6mhACP_c + h_c + malACP_c --> 8m3oxACP_c + ACP_c + co2_c,2.3.1.41,5.5181096717814855,0.0004575779609389382
rxn05418_num1,0.0,8m3oxACP_c + h_c + nadph_c --> 8m3hnACP_c + nadp_c,1.1.1.100,4015.536910287322,0.0
rxn05419,0.0025249653718512058,8m3hnACP_c --> 8mtn2eACP_c + h2o_c,4.2.1.-,,
rxn05420,0.0,8mtn2eACP_c + h_c + nadph_c --> 8mcACP_c + nadp_c,1.3.1.10,892.8915259799858,0.0
